id,split,image_path,source_image_path,row_index,question,answer,question_type
vqa_rad_train_000136_000136,train,data/VQA_RAD/images/train/000136.jpg,img_112.jpg,136,is there shifting of structures across the middle?,no,
vqa_rad_train_000137_000137,train,data/VQA_RAD/images/train/000137.jpg,img_1120.jpg,137,which organ is affected?,pancreas,
vqa_rad_train_000138_000138,train,data/VQA_RAD/images/train/000138.jpg,img_1121.jpg,138,where are the kidneys located?,adjacent to vertebrae,
vqa_rad_train_000139_000139,train,data/VQA_RAD/images/train/000139.jpg,img_1122.jpg,139,is there contrast in this image?,yes,
vqa_rad_train_000140_000140,train,data/VQA_RAD/images/train/000140.jpg,img_1123.jpg,140,is there evidence of mesenteric lymphadenopathy?,yes,
vqa_rad_train_000141_000141,train,data/VQA_RAD/images/train/000141.jpg,img_1124.jpg,141,is mesenteric lymphadenopathy present?,yes,
vqa_rad_train_000142_000142,train,data/VQA_RAD/images/train/000142.jpg,img_1125.jpg,142,what imaging modality was used?,mr - flair,
vqa_rad_train_000143_000143,train,data/VQA_RAD/images/train/000143.jpg,img_1126.jpg,143,what type of image modality is this?,mr - flair,
vqa_rad_train_000144_000144,train,data/VQA_RAD/images/train/000144.jpg,img_1127.jpg,144,is the right conal fascia inflammed?,yes,
vqa_rad_train_000145_000145,train,data/VQA_RAD/images/train/000145.jpg,img_1128.jpg,145,is inflammation present at the right conal fascia?,yes,
vqa_rad_train_000146_000146,train,data/VQA_RAD/images/train/000146.jpg,img_1129.jpg,146,what organ is enlarged?,spleen,
vqa_rad_train_000147_000147,train,data/VQA_RAD/images/train/000147.jpg,img_113.jpg,147,is there evidence of a small bowel obstruction with perforated viscus on this ct?,yes,
vqa_rad_train_000148_000148,train,data/VQA_RAD/images/train/000148.jpg,img_1130.jpg,148,which organ is abnormally large?,spleen,
vqa_rad_train_000149_000149,train,data/VQA_RAD/images/train/000149.jpg,img_1131.jpg,149,what does the enhancing periphery of the mass represent?,calcification,
vqa_rad_train_000150_000150,train,data/VQA_RAD/images/train/000150.jpg,img_1132.jpg,150,what is the outer rim of the mass?,calcification,
vqa_rad_train_000151_000151,train,data/VQA_RAD/images/train/000151.jpg,img_1133.jpg,151,blunting of the costophrenic angles indicate what condition?,pleural effusion,
vqa_rad_train_000152_000152,train,data/VQA_RAD/images/train/000152.jpg,img_1134.jpg,152,what does the blunting of the costophrenic angles indicate?,pleural effusion,
vqa_rad_train_000153_000153,train,data/VQA_RAD/images/train/000153.jpg,img_1135.jpg,153,what are the two bright images on either side,hip bones,
vqa_rad_train_000154_000154,train,data/VQA_RAD/images/train/000154.jpg,img_1136.jpg,154,is there hilar adenopathy?,yes,
vqa_rad_train_000155_000155,train,data/VQA_RAD/images/train/000155.jpg,img_1137.jpg,155,is the et tube properly placed?,yes,
vqa_rad_train_000156_000156,train,data/VQA_RAD/images/train/000156.jpg,img_1138.jpg,156,is there perinephric fat stranding?,yes,
vqa_rad_train_000157_000157,train,data/VQA_RAD/images/train/000157.jpg,img_1139.jpg,157,which plane is the image in?,axial,
vqa_rad_train_000158_000158,train,data/VQA_RAD/images/train/000158.jpg,img_114.jpg,158,is there evidence of a pneumoperitoneum secondary to a perforation?,yes,
vqa_rad_train_000159_000159,train,data/VQA_RAD/images/train/000159.jpg,img_1140.jpg,159,is this a singular or multilobulated lesion?,multilobulated,
vqa_rad_train_000160_000160,train,data/VQA_RAD/images/train/000160.jpg,img_1141.jpg,160,is there cardiomegaly?,yes,
vqa_rad_train_000161_000161,train,data/VQA_RAD/images/train/000161.jpg,img_1142.jpg,161,are the sulci visible in this image?,no,
vqa_rad_train_000162_000162,train,data/VQA_RAD/images/train/000162.jpg,img_1143.jpg,162,what imaging modality was used?,ct,
vqa_rad_train_000163_000163,train,data/VQA_RAD/images/train/000163.jpg,img_1144.jpg,163,is the trachea midline?,yes,
vqa_rad_train_000164_000164,train,data/VQA_RAD/images/train/000164.jpg,img_1145.jpg,164,are there any fractures in this image?,no,
vqa_rad_train_000165_000165,train,data/VQA_RAD/images/train/000165.jpg,img_1146.jpg,165,was the patient given iv contrast?,yes,
vqa_rad_train_000166_000166,train,data/VQA_RAD/images/train/000166.jpg,img_1147.jpg,166,is there contrast in the patient's vasculature?,yes,
vqa_rad_train_000167_000167,train,data/VQA_RAD/images/train/000167.jpg,img_1148.jpg,167,is there pleural thickening in the r lung?,yes,
vqa_rad_train_000168_000168,train,data/VQA_RAD/images/train/000168.jpg,img_1149.jpg,168,is iv contrast used?,yes,
vqa_rad_train_000169_000169,train,data/VQA_RAD/images/train/000169.jpg,img_115.jpg,169,is there edema in the patient's right temporal lobe?,yes,
vqa_rad_train_000170_000170,train,data/VQA_RAD/images/train/000170.jpg,img_1150.jpg,170,is this process bilateral?,yes,
vqa_rad_train_000171_000171,train,data/VQA_RAD/images/train/000171.jpg,img_1151.jpg,171,is the sigmoid colon visualized at this axial section?,yes,
vqa_rad_train_000172_000172,train,data/VQA_RAD/images/train/000172.jpg,img_1152.jpg,172,is there a pneumothorax?,yes,
vqa_rad_train_000173_000173,train,data/VQA_RAD/images/train/000173.jpg,img_1153.jpg,173,is the abnormality hyper intense?,yes,
vqa_rad_train_000174_000174,train,data/VQA_RAD/images/train/000174.jpg,img_1154.jpg,174,is there ring-enhancement?,yes,
vqa_rad_train_000175_000175,train,data/VQA_RAD/images/train/000175.jpg,img_1155.jpg,175,is there air in the lesion?,no,
vqa_rad_train_000176_000176,train,data/VQA_RAD/images/train/000176.jpg,img_1156.jpg,176,what part of the posterior brain contains the lesions?,temporal and lateral occipital lobes,
vqa_rad_train_000177_000177,train,data/VQA_RAD/images/train/000177.jpg,img_1157.jpg,177,which lung are the nodules located in?,bilateral,
vqa_rad_train_000178_000178,train,data/VQA_RAD/images/train/000178.jpg,img_1158.jpg,178,what is the signal intensity of the lesion?,mixed intensity,
vqa_rad_train_000179_000179,train,data/VQA_RAD/images/train/000179.jpg,img_1159.jpg,179,is there a shift of midline structures?,no,
vqa_rad_train_000180_000180,train,data/VQA_RAD/images/train/000180.jpg,img_116.jpg,180,is there evidence of cytotoxic edema in the right temporal lobe?,yes,
vqa_rad_train_000181_000181,train,data/VQA_RAD/images/train/000181.jpg,img_1160.jpg,181,in what lobe of the brain is the lesion located?,right temporal lobe,
vqa_rad_train_000182_000182,train,data/VQA_RAD/images/train/000182.jpg,img_1161.jpg,182,are the cerebellar infarcts hyper attenuated?,yes,
vqa_rad_train_000183_000183,train,data/VQA_RAD/images/train/000183.jpg,img_1162.jpg,183,is this patient intubated?,no,
vqa_rad_train_000184_000184,train,data/VQA_RAD/images/train/000184.jpg,img_1163.jpg,184,where is the spleen located?,on the left,
vqa_rad_train_000185_000185,train,data/VQA_RAD/images/train/000185.jpg,img_1164.jpg,185,is the spleen present?,yes,
vqa_rad_train_000186_000186,train,data/VQA_RAD/images/train/000186.jpg,img_1165.jpg,186,how many gallstones are identified?,4,
vqa_rad_train_000187_000187,train,data/VQA_RAD/images/train/000187.jpg,img_1166.jpg,187,what would be the most probably diagnosis for this patient?,acute stroke,
vqa_rad_train_000188_000188,train,data/VQA_RAD/images/train/000188.jpg,img_1167.jpg,188,why is the left hemithorax more lucent?,decreased muscle bulk,
vqa_rad_train_000189_000189,train,data/VQA_RAD/images/train/000189.jpg,img_1168.jpg,189,how big is the mass?,6.5 x 6.2 x 8.8cm,
vqa_rad_train_000190_000190,train,data/VQA_RAD/images/train/000190.jpg,img_1169.jpg,190,is there a rib fracture?,no,
vqa_rad_train_000191_000191,train,data/VQA_RAD/images/train/000191.jpg,img_117.jpg,191,does the mass have a smooth appearing border?,yes,
vqa_rad_train_000192_000192,train,data/VQA_RAD/images/train/000192.jpg,img_1170.jpg,192,are there decreased lung markings in the right upper lung field?,yes,
vqa_rad_train_000193_000193,train,data/VQA_RAD/images/train/000193.jpg,img_1171.jpg,193,is there an brain bleed?,no,
vqa_rad_train_000194_000194,train,data/VQA_RAD/images/train/000194.jpg,img_1172.jpg,194,what is the term for the sign in this image?,right vertebral artery sign,
vqa_rad_train_000195_000195,train,data/VQA_RAD/images/train/000195.jpg,img_1173.jpg,195,are there increased interstitial markings?,yes,
vqa_rad_train_000196_000196,train,data/VQA_RAD/images/train/000196.jpg,img_1174.jpg,196,is the mass in the left or right side?,left,
vqa_rad_train_000197_000197,train,data/VQA_RAD/images/train/000197.jpg,img_1175.jpg,197,is the corpus callosum involved?,yes,
vqa_rad_train_000198_000198,train,data/VQA_RAD/images/train/000198.jpg,img_1176.jpg,198,which side is the diaphragm more depressed?,left,
vqa_rad_train_000199_000199,train,data/VQA_RAD/images/train/000199.jpg,img_1177.jpg,199,is there pneumoperitoneum?,no,
vqa_rad_train_000200_000200,train,data/VQA_RAD/images/train/000200.jpg,img_1178.jpg,200,how large is the mass?,5cm,
vqa_rad_train_000201_000201,train,data/VQA_RAD/images/train/000201.jpg,img_1179.jpg,201,is there grey-white matter differentiation?,yes,
vqa_rad_train_000202_000202,train,data/VQA_RAD/images/train/000202.jpg,img_118.jpg,202,is the mass well-defined?,yes,
vqa_rad_train_000203_000203,train,data/VQA_RAD/images/train/000203.jpg,img_1180.jpg,203,is there any lesion in the ventricles?,yes,
vqa_rad_train_000204_000204,train,data/VQA_RAD/images/train/000204.jpg,img_1181.jpg,204,is the lesion on the right or left side of the brain?,right,
vqa_rad_train_000205_000205,train,data/VQA_RAD/images/train/000205.jpg,img_1182.jpg,205,is there cardiac enlargement?,yes,
vqa_rad_train_000206_000206,train,data/VQA_RAD/images/train/000206.jpg,img_1183.jpg,206,is there bilateral hilar enlargement?,yes,
vqa_rad_train_000207_000207,train,data/VQA_RAD/images/train/000207.jpg,img_1184.jpg,207,are the orbits in view of this image?,yes,
vqa_rad_train_000208_000208,train,data/VQA_RAD/images/train/000208.jpg,img_1185.jpg,208,where is the abnormality located?,r hemidiaphragm,
vqa_rad_train_000209_000209,train,data/VQA_RAD/images/train/000209.jpg,img_1186.jpg,209,is there ectatic or aneurysmal enlargement of the abdominal aorta?,no,
vqa_rad_train_000210_000210,train,data/VQA_RAD/images/train/000210.jpg,img_1187.jpg,210,are the kidneys hyper attenuated?,yes,
vqa_rad_train_000211_000211,train,data/VQA_RAD/images/train/000211.jpg,img_1188.jpg,211,is there a fracture in the vertebrae seen?,no,
vqa_rad_train_000212_000212,train,data/VQA_RAD/images/train/000212.jpg,img_1189.jpg,212,is the aorta visualized?,yes,
vqa_rad_train_000213_000213,train,data/VQA_RAD/images/train/000213.jpg,img_119.jpg,213,is there contrast in the colonic lumen?,yes,
vqa_rad_train_000214_000214,train,data/VQA_RAD/images/train/000214.jpg,img_1190.jpg,214,what is the size of the lesion,almost entire right side,
vqa_rad_train_000215_000215,train,data/VQA_RAD/images/train/000215.jpg,img_1191.jpg,215,what part of the body does this radiograph show?,chest,
vqa_rad_train_000216_000216,train,data/VQA_RAD/images/train/000216.jpg,img_1192.jpg,216,is this an abnormal film?,yes,
vqa_rad_train_000217_000217,train,data/VQA_RAD/images/train/000217.jpg,img_1193.jpg,217,is there a cavitary lesion?,yes,
vqa_rad_train_000218_000218,train,data/VQA_RAD/images/train/000218.jpg,img_1194.jpg,218,the increased signal is a result of what material?,fluid,
vqa_rad_train_000219_000219,train,data/VQA_RAD/images/train/000219.jpg,img_1195.jpg,219,what does the abnormality in this image represent?,infarct,
vqa_rad_train_000220_000220,train,data/VQA_RAD/images/train/000220.jpg,img_1196.jpg,220,is there a pneumothorax present?,no,
vqa_rad_train_000221_000221,train,data/VQA_RAD/images/train/000221.jpg,img_1197.jpg,221,is the contrast in the bowels or the vasculature?,in the vasculature,
vqa_rad_train_000222_000222,train,data/VQA_RAD/images/train/000222.jpg,img_1198.jpg,222,is the heart enlarged?,yes,
vqa_rad_train_000223_000223,train,data/VQA_RAD/images/train/000223.jpg,img_1199.jpg,223,what structures is identified in the middle of this image?,pons,
vqa_rad_train_000224_000224,train,data/VQA_RAD/images/train/000224.jpg,img_12.jpg,224,is there a pneumothorax?,no,
vqa_rad_train_000225_000225,train,data/VQA_RAD/images/train/000225.jpg,img_120.jpg,225,was the patient given oral contrast?,yes,
vqa_rad_train_000226_000226,train,data/VQA_RAD/images/train/000226.jpg,img_1200.jpg,226,is there bleeding in the brain?,no,
vqa_rad_train_000227_000227,train,data/VQA_RAD/images/train/000227.jpg,img_1201.jpg,227,is there evidence of a pleural effusion?,no,
vqa_rad_train_000228_000228,train,data/VQA_RAD/images/train/000228.jpg,img_1202.jpg,228,what type of image modality is used?,mri,
vqa_rad_train_000229_000229,train,data/VQA_RAD/images/train/000229.jpg,img_1203.jpg,229,is there restricted diffusion?,no,
vqa_rad_train_000230_000230,train,data/VQA_RAD/images/train/000230.jpg,img_1204.jpg,230,is there an acute bleed present?,necrotic tissue,
vqa_rad_train_000231_000231,train,data/VQA_RAD/images/train/000231.jpg,img_1205.jpg,231,what type of imaging is this?,xray,
vqa_rad_train_000232_000232,train,data/VQA_RAD/images/train/000232.jpg,img_1206.jpg,232,are the lateral ventricles viewed in this section?,yes,
vqa_rad_train_000233_000233,train,data/VQA_RAD/images/train/000233.jpg,img_1207.jpg,233,how many kidneys are visualizable in this image?,2,
vqa_rad_train_000234_000234,train,data/VQA_RAD/images/train/000234.jpg,img_1208.jpg,234,is the trachea midline?,midline,
vqa_rad_train_000235_000235,train,data/VQA_RAD/images/train/000235.jpg,img_1209.jpg,235,is there evidence of free peritoneal fluid?,no,
vqa_rad_train_000236_000236,train,data/VQA_RAD/images/train/000236.jpg,img_121.jpg,236,is the celiac trunk visualized and patent?,yes,
vqa_rad_train_000237_000237,train,data/VQA_RAD/images/train/000237.jpg,img_1210.jpg,237,is the liver abnormal?,no,
vqa_rad_train_000238_000238,train,data/VQA_RAD/images/train/000238.jpg,img_1211.jpg,238,is the cerebellum seen on this axial section?,no,
vqa_rad_train_000239_000239,train,data/VQA_RAD/images/train/000239.jpg,img_1212.jpg,239,what do the masses contain?,fat,
vqa_rad_train_000240_000240,train,data/VQA_RAD/images/train/000240.jpg,img_1213.jpg,240,is there bone in the top of the image?,no,
vqa_rad_train_000241_000241,train,data/VQA_RAD/images/train/000241.jpg,img_1214.jpg,241,what organ is superimposed on the lung fields?,breasts,
vqa_rad_train_000242_000242,train,data/VQA_RAD/images/train/000242.jpg,img_1215.jpg,242,is the image normal?,no,
vqa_rad_train_000243_000243,train,data/VQA_RAD/images/train/000243.jpg,img_1216.jpg,243,is the left renal cyst uniform?,yes,
vqa_rad_train_000244_000244,train,data/VQA_RAD/images/train/000244.jpg,img_1217.jpg,244,which side is the abnormality on?,right,
vqa_rad_train_000245_000245,train,data/VQA_RAD/images/train/000245.jpg,img_1218.jpg,245,is there blurring of the grey-white matter junction?,no,
vqa_rad_train_000246_000246,train,data/VQA_RAD/images/train/000246.jpg,img_1219.jpg,246,is there a calcification on the upper left lobe?,no,
vqa_rad_train_000247_000247,train,data/VQA_RAD/images/train/000247.jpg,img_122.jpg,247,is the celiac trunk visualized?,yes,
vqa_rad_train_000248_000248,train,data/VQA_RAD/images/train/000248.jpg,img_1220.jpg,248,is this image abnormal?,yes,
vqa_rad_train_000249_000249,train,data/VQA_RAD/images/train/000249.jpg,img_1221.jpg,249,which lung has diffuse opacification?,right,
vqa_rad_train_000250_000250,train,data/VQA_RAD/images/train/000250.jpg,img_1222.jpg,250,is there evidence of pneumoperitoneum?,no,
vqa_rad_train_000251_000251,train,data/VQA_RAD/images/train/000251.jpg,img_1223.jpg,251,what modality is used in this image?,ct,
vqa_rad_train_000252_000252,train,data/VQA_RAD/images/train/000252.jpg,img_1224.jpg,252,is this image abnormal?,yes,
vqa_rad_train_000253_000253,train,data/VQA_RAD/images/train/000253.jpg,img_1225.jpg,253,what does the abnormal contour of the left hilum suggest in terms of pathology?,double arch,
vqa_rad_train_000254_000254,train,data/VQA_RAD/images/train/000254.jpg,img_1226.jpg,254,are the clavicles broken?,no,
vqa_rad_train_000255_000255,train,data/VQA_RAD/images/train/000255.jpg,img_1227.jpg,255,the cystic findings in the bilateral apices are consistent with what pathology?,emphysema,
vqa_rad_train_000256_000256,train,data/VQA_RAD/images/train/000256.jpg,img_1228.jpg,256,is there anything wrong with the lungs?,no,
vqa_rad_train_000257_000257,train,data/VQA_RAD/images/train/000257.jpg,img_1229.jpg,257,how would you describe the sulci in this image?,reduced sulci,
vqa_rad_train_000258_000258,train,data/VQA_RAD/images/train/000258.jpg,img_123.jpg,258,is the celiac trunk patent?,yes,
vqa_rad_train_000259_000259,train,data/VQA_RAD/images/train/000259.jpg,img_1230.jpg,259,is this picture abnormal?,yes,
vqa_rad_train_000260_000260,train,data/VQA_RAD/images/train/000260.jpg,img_1231.jpg,260,what does the black area signify?,black,
vqa_rad_train_000261_000261,train,data/VQA_RAD/images/train/000261.jpg,img_1232.jpg,261,what side of the brain is the lesion on?,right,
vqa_rad_train_000262_000262,train,data/VQA_RAD/images/train/000262.jpg,img_1233.jpg,262,is this image abnormal?,yes,
vqa_rad_train_000263_000263,train,data/VQA_RAD/images/train/000263.jpg,img_1234.jpg,263,are the ventricles smaller than normal?,yes,
vqa_rad_train_000264_000264,train,data/VQA_RAD/images/train/000264.jpg,img_1235.jpg,264,was contrast used?,yes,
vqa_rad_train_000265_000265,train,data/VQA_RAD/images/train/000265.jpg,img_1236.jpg,265,is the mass heterogeneous or homogeneous in appearance?,heterogeneous,
vqa_rad_train_000266_000266,train,data/VQA_RAD/images/train/000266.jpg,img_1237.jpg,266,is there a fracture of the skull?,no,
vqa_rad_train_000267_000267,train,data/VQA_RAD/images/train/000267.jpg,img_1238.jpg,267,what is the gender of this patient?,man,
vqa_rad_train_000268_000268,train,data/VQA_RAD/images/train/000268.jpg,img_1239.jpg,268,is the heart greater than 50% of the chest diameter,yes,
vqa_rad_train_000269_000269,train,data/VQA_RAD/images/train/000269.jpg,img_124.jpg,269,is the celiac trunk able to be visualized in this patient and is it open?,yes,
vqa_rad_train_000270_000270,train,data/VQA_RAD/images/train/000270.jpg,img_1240.jpg,270,is this image normal?,no,
vqa_rad_train_000271_000271,train,data/VQA_RAD/images/train/000271.jpg,img_1241.jpg,271,how many ring enhancing lesions can be found in this image?,one,
vqa_rad_train_000272_000272,train,data/VQA_RAD/images/train/000272.jpg,img_1242.jpg,272,is there consolidation in the lungs?,no,
vqa_rad_train_000273_000273,train,data/VQA_RAD/images/train/000273.jpg,img_1243.jpg,273,which orientation is the image acquired?,pa,
vqa_rad_train_000274_000274,train,data/VQA_RAD/images/train/000274.jpg,img_1244.jpg,274,is the gallbladder wall thickened?,yes,
vqa_rad_train_000275_000275,train,data/VQA_RAD/images/train/000275.jpg,img_1245.jpg,275,is the finding normal?,no,
vqa_rad_train_000276_000276,train,data/VQA_RAD/images/train/000276.jpg,img_1246.jpg,276,what imaging modality is used?,xray,
vqa_rad_train_000277_000277,train,data/VQA_RAD/images/train/000277.jpg,img_1247.jpg,277,is the liver normal?,yes,
vqa_rad_train_000278_000278,train,data/VQA_RAD/images/train/000278.jpg,img_1248.jpg,278,is there mass effect?,yes,
vqa_rad_train_000279_000279,train,data/VQA_RAD/images/train/000279.jpg,img_1249.jpg,279,is there a nodule in the left lung?,no,
vqa_rad_train_000280_000280,train,data/VQA_RAD/images/train/000280.jpg,img_125.jpg,280,is the celiac trunk able to be visualized in this patient?,yes,
vqa_rad_train_000281_000281,train,data/VQA_RAD/images/train/000281.jpg,img_1250.jpg,281,what is the hyperdensity in the image?,infarct,
vqa_rad_train_000282_000282,train,data/VQA_RAD/images/train/000282.jpg,img_1251.jpg,282,is there contrast in the vasculature?,no,
vqa_rad_train_000283_000283,train,data/VQA_RAD/images/train/000283.jpg,img_1252.jpg,283,was this patient given iv contrast?,yes,
vqa_rad_train_000284_000284,train,data/VQA_RAD/images/train/000284.jpg,img_1253.jpg,284,are any intestinal abnormalities present?,no,
vqa_rad_train_000285_000285,train,data/VQA_RAD/images/train/000285.jpg,img_1254.jpg,285,is there a pneumothorax present?,yes,
vqa_rad_train_000286_000286,train,data/VQA_RAD/images/train/000286.jpg,img_1255.jpg,286,is the stomach visualized here?,no,
vqa_rad_train_000287_000287,train,data/VQA_RAD/images/train/000287.jpg,img_1256.jpg,287,is the lesion uniform in density?,no,
vqa_rad_train_000288_000288,train,data/VQA_RAD/images/train/000288.jpg,img_1257.jpg,288,are the ribs broken?,no,
vqa_rad_train_000289_000289,train,data/VQA_RAD/images/train/000289.jpg,img_1258.jpg,289,is there adequate inspiration?,yes,
vqa_rad_train_000290_000290,train,data/VQA_RAD/images/train/000290.jpg,img_1259.jpg,290,which side was affected?,left,
vqa_rad_train_000291_000291,train,data/VQA_RAD/images/train/000291.jpg,img_126.jpg,291,is the celiac trunk open?,yes,
vqa_rad_train_000292_000292,train,data/VQA_RAD/images/train/000292.jpg,img_1260.jpg,292,are there rib fractures present?,no,
vqa_rad_train_000293_000293,train,data/VQA_RAD/images/train/000293.jpg,img_1261.jpg,293,in what lobes are the lesions located?,bilateral parietal lobes,
vqa_rad_train_000294_000294,train,data/VQA_RAD/images/train/000294.jpg,img_1262.jpg,294,is there an ng tube present?,yes,
vqa_rad_train_000295_000295,train,data/VQA_RAD/images/train/000295.jpg,img_1263.jpg,295,is there a blood clot?,yes,
vqa_rad_train_000296_000296,train,data/VQA_RAD/images/train/000296.jpg,img_1264.jpg,296,what is on the differential?,chronic sinusitis vs. hemorrhage,
vqa_rad_train_000297_000297,train,data/VQA_RAD/images/train/000297.jpg,img_1265.jpg,297,is the trachea midline?,yes,
vqa_rad_train_000298_000298,train,data/VQA_RAD/images/train/000298.jpg,img_1266.jpg,298,is the lesion ring enhancing?,yes,
vqa_rad_train_000299_000299,train,data/VQA_RAD/images/train/000299.jpg,img_1267.jpg,299,is there free air under the diaphragm?,no,
vqa_rad_train_000300_000300,train,data/VQA_RAD/images/train/000300.jpg,img_1268.jpg,300,is this patient lying supine?,yes,
vqa_rad_train_000301_000301,train,data/VQA_RAD/images/train/000301.jpg,img_1269.jpg,301,is the cardiac contour normal in shape?,yes,
vqa_rad_train_000302_000302,train,data/VQA_RAD/images/train/000302.jpg,img_127.jpg,302,was this image taken without motion artifact,yes,
vqa_rad_train_000303_000303,train,data/VQA_RAD/images/train/000303.jpg,img_1270.jpg,303,is the pancreas edematous?,yes,
vqa_rad_train_000304_000304,train,data/VQA_RAD/images/train/000304.jpg,img_1271.jpg,304,are there rib fractures present?,yes,
vqa_rad_train_000305_000305,train,data/VQA_RAD/images/train/000305.jpg,img_1272.jpg,305,is there air-fluid levels?,yes,
vqa_rad_train_000306_000306,train,data/VQA_RAD/images/train/000306.jpg,img_1273.jpg,306,what is the image plane?,axial,
vqa_rad_train_000307_000307,train,data/VQA_RAD/images/train/000307.jpg,img_1274.jpg,307,is the image normal?,no,
vqa_rad_train_000308_000308,train,data/VQA_RAD/images/train/000308.jpg,img_1275.jpg,308,in what plane is the above image?,axial,
vqa_rad_train_000309_000309,train,data/VQA_RAD/images/train/000309.jpg,img_1276.jpg,309,what is abnormal about the image?,white matter plaques,
vqa_rad_train_000310_000310,train,data/VQA_RAD/images/train/000310.jpg,img_1277.jpg,310,is there a mediastinal shift?,yes,
vqa_rad_train_000311_000311,train,data/VQA_RAD/images/train/000311.jpg,img_1278.jpg,311,is the contrast in the bowels or the vasculature?,in the bowels,
vqa_rad_train_000312_000312,train,data/VQA_RAD/images/train/000312.jpg,img_1279.jpg,312,what imaging modality is used?,plain film xray,
vqa_rad_train_000313_000313,train,data/VQA_RAD/images/train/000313.jpg,img_128.jpg,313,was this image taken with patient in symmetrical supine position?,yes,
vqa_rad_train_000314_000314,train,data/VQA_RAD/images/train/000314.jpg,img_1280.jpg,314,what plane is the image in?,axial,
vqa_rad_train_000315_000315,train,data/VQA_RAD/images/train/000315.jpg,img_1281.jpg,315,is there abnormal air present under the diaphragm?,no,
vqa_rad_train_000316_000316,train,data/VQA_RAD/images/train/000316.jpg,img_1282.jpg,316,is the skull fractured?,no,
vqa_rad_train_000317_000317,train,data/VQA_RAD/images/train/000317.jpg,img_1283.jpg,317,is there contrast in the bowels?,in the bowels,
vqa_rad_train_000318_000318,train,data/VQA_RAD/images/train/000318.jpg,img_1284.jpg,318,how would you describe the r vertebral artery shape?,short section irregular contour,
vqa_rad_train_000319_000319,train,data/VQA_RAD/images/train/000319.jpg,img_1285.jpg,319,is there a pneumothorax present?,no,
vqa_rad_train_000320_000320,train,data/VQA_RAD/images/train/000320.jpg,img_1286.jpg,320,are there air fluid levels?,yes,
vqa_rad_train_000321_000321,train,data/VQA_RAD/images/train/000321.jpg,img_1287.jpg,321,how many masses are there?,one,
vqa_rad_train_000322_000322,train,data/VQA_RAD/images/train/000322.jpg,img_1288.jpg,322,is there evidence of grey matter edema?,yes,
vqa_rad_train_000323_000323,train,data/VQA_RAD/images/train/000323.jpg,img_1289.jpg,323,what type of mr image modality is seen?,t2 weighted,
vqa_rad_train_000324_000324,train,data/VQA_RAD/images/train/000324.jpg,img_129.jpg,324,is this an image of the right and left temporal lobes?,yes,
vqa_rad_train_000325_000325,train,data/VQA_RAD/images/train/000325.jpg,img_1290.jpg,325,is there fat in these masses?,yes,
vqa_rad_train_000326_000326,train,data/VQA_RAD/images/train/000326.jpg,img_1291.jpg,326,how many kidneys are in this image?,2,
vqa_rad_train_000327_000327,train,data/VQA_RAD/images/train/000327.jpg,img_1292.jpg,327,is there a fracture of the clavicle?,no,
vqa_rad_train_000328_000328,train,data/VQA_RAD/images/train/000328.jpg,img_1293.jpg,328,in what plane is the ct scan?,axial,
vqa_rad_train_000329_000329,train,data/VQA_RAD/images/train/000329.jpg,img_1294.jpg,329,is there mass effect from the lesion?,no,
vqa_rad_train_000330_000330,train,data/VQA_RAD/images/train/000330.jpg,img_1295.jpg,330,the enhancing soft tissue mass and fluid seen in the left upper quadrant is consistent with what pathology?,abscess,
vqa_rad_train_000331_000331,train,data/VQA_RAD/images/train/000331.jpg,img_1296.jpg,331,are the kidneys in this image abnormal?,yes,
vqa_rad_train_000332_000332,train,data/VQA_RAD/images/train/000332.jpg,img_1297.jpg,332,is the mass enhancing?,no,
vqa_rad_train_000333_000333,train,data/VQA_RAD/images/train/000333.jpg,img_1298.jpg,333,is there a shift of midline structures?,yes,
vqa_rad_train_000334_000334,train,data/VQA_RAD/images/train/000334.jpg,img_1299.jpg,334,what does this represent?,hydropneumothorax,
vqa_rad_train_000335_000335,train,data/VQA_RAD/images/train/000335.jpg,img_13.jpg,335,what type of imaging is this?,mri diffusion weighted,
vqa_rad_train_000336_000336,train,data/VQA_RAD/images/train/000336.jpg,img_130.jpg,336,are the liver 	splee n	stomac h	and esophagus all visualized in this image?,yes,
vqa_rad_train_000337_000337,train,data/VQA_RAD/images/train/000337.jpg,img_1300.jpg,337,does the patient have a central line placed?,yes,
vqa_rad_train_000338_000338,train,data/VQA_RAD/images/train/000338.jpg,img_1301.jpg,338,does the l sided lesion enhance?,yes,
vqa_rad_train_000339_000339,train,data/VQA_RAD/images/train/000339.jpg,img_1302.jpg,339,which organ contains the air-fluid level?,stomach,
vqa_rad_train_000340_000340,train,data/VQA_RAD/images/train/000340.jpg,img_1303.jpg,340,how many masses are there?,one,
vqa_rad_train_000341_000341,train,data/VQA_RAD/images/train/000341.jpg,img_1304.jpg,341,are the findings normal?,yes,
vqa_rad_train_000342_000342,train,data/VQA_RAD/images/train/000342.jpg,img_1305.jpg,342,what type of thrombosis is shown?,basilar artery thrombosis,
vqa_rad_train_000343_000343,train,data/VQA_RAD/images/train/000343.jpg,img_1306.jpg,343,is the heart too big?,no,
vqa_rad_train_000344_000344,train,data/VQA_RAD/images/train/000344.jpg,img_1307.jpg,344,where is the liver?,right,
